date_id,forward_returns,risk_free_rate,market_forward_excess_returns,PCA_M_1,PCA_M_2,PCA_M_3,PCA_M_4,PCA_M_5,PCA_M_6,PCA_M_7,PCA_M_8,PCA_M_9,PCA_M_10,PCA_E_1,PCA_E_2,PCA_E_3,PCA_E_5,PCA_E_6,PCA_E_7,PCA_E_8,PCA_E_9,PCA_E_10,PCA_I_1,PCA_I_3,PCA_I_4,PCA_I_6,PCA_P_1,PCA_P_2,PCA_P_3,PCA_P_4,PCA_P_5,PCA_P_6,PCA_P_7,PCA_P_8,PCA_P_10,PCA_V_1,PCA_V_2,PCA_V_3,PCA_V_4,PCA_V_5,PCA_V_7,PCA_V_8,PCA_V_9,PCA_V_10,PCA_S_2,PCA_S_3,PCA_S_5,PCA_S_8,PCA_S_9,PCA_S_10,PCA_D_4,PCA_D_6,ret_21,ret_63,z_price_63,dist_high_63,econ_change,term_spread
2753,-0.0238921514783405,0.0002448412698412,-0.0244515994259414,1.5220239177197699,-0.8751397899014466,-1.1419873752532455,-1.2114482858935907,0.7213674071175616,0.20465370251807552,-0.3975520732819461,0.6484014234291242,-0.6066689082923047,0.4781771327635567,0.4823615018178847,-0.5784119988438482,-0.9028926923544175,-0.04913106295716907,2.331360689241979,0.791010391925457,-0.0327312606856467,1.4144245891036809,-1.4864937436607224,2.5437613898717477,3.201529214991033,0.9066538668370473,-1.347923207445429,0.015412148571963795,0.903193287921993,1.4545922229659711,0.21774860650390754,-0.2116206708285085,1.5128291600955102,0.11645282057480669,-1.267652576934188,-0.41285528433107965,0.07245590613111047,-1.108809717492515,0.25659357767535845,0.1641967587194761,0.08006420464210144,0.09843809197460043,0.2075019227032248,-0.04223089886339791,-0.4649232179766235,-0.6024461197641435,0.4232412057017656,0.010909758970776841,0.34178054762237836,1.0822377838677373,-0.4219655757572892,-0.006689431019300449,0.048298948173535125,53.59823809051984,3.041816115538237,0.0838609482376019,-0.742989752004679,0.0196673989897834,1.1242984071779754
2754,0.0204569981356406,0.0002448412698412,0.0198972327277222,2.9099483590697184,-1.0047995621824992,-0.5300631909433497,-0.5470849831403012,1.2028305228371152,0.45396053536204967,-0.3584592090384162,0.8744607676750856,-0.19439927820573005,-0.3075121161636915,2.3860096026966073,0.7831031565566898,-1.9194456762890852,-3.0164674809419285,0.01946305974335523,-1.3162831393889871,-0.2099095828126022,2.273877236222416,0.5730334390498031,1.299161866067402,-2.307583571979119,1.3921340052744653,-0.6038970142399811,2.948228129795459,-0.2989240743138945,-0.8484168566635585,0.18919069751615109,-0.2885845208720185,-0.35235074126317717,0.9999024086625901,-0.7575271397905753,0.9893431943311407,1.7913363001926705,-1.6616042754694227,0.7596410046584554,0.2429810703007554,-0.5677970799071187,0.20644073300142932,0.4412821452890303,0.6273221918773011,-0.011981133456380034,-1.1257477642891665,0.6396507121208483,0.7809213066784121,0.031206732026947685,0.4421598356504346,0.30311444339702076,0.05376954920882146,-0.21629635811061362,-0.020124548968294,6.743767963057589,0.4179265283302115,-0.6126936447626572,-0.0458441674228081,-3.5880187437877766
2755,0.0088064857345149,0.0002448412698412,0.0082464822313584,0.009971779582961877,-0.8242821651407778,-1.1439176506252318,-1.0957674376350193,-0.7572276487656545,-0.533560306981423,-0.9404570522453314,-0.0025216044749157935,-2.032821677391768,0.7373061807315011,-1.9401421210689043,-1.0132258645884793,-1.2804542726454484,-0.5061266778863432,3.006024470477876,0.7588410966055978,-1.048520372976185,0.8095946962045791,-1.158687898064842,1.1672370927840754,2.918626347599865,1.9169223417205072,-0.7721844542075337,-1.9267865131574873,-0.03585762022471881,-0.913942099543791,0.5801924721001063,-0.13649787341334446,1.2598107558791785,0.7938025363062895,-0.7358923369634246,0.05361527472880594,-0.7653223402838929,-0.7508834235680022,-0.20991561800046424,-0.09108487563336351,0.4986454914194496,0.2591891051841241,0.487984165434155,0.14395894866582018,-0.29398730792894023,0.09798219064810662,1.004622202135361,-1.4279006004168915,0.48896788946758624,0.5242951163908175,-0.7678283210903825,0.009771969311080856,0.06182923583888272,-0.3432496356063252,-0.5023958373679729,-0.081649685660913,-0.8026703285442535,0.0162486964510581,0.8399523468280621
2756,-0.0172298581269789,0.0002432539682539,-0.0177877981380718,-1.1805372883638938,-1.078790689695699,-0.5936963783345953,-0.08319893004239612,0.5979761610748993,0.2714926514007891,0.507824713393642,-0.05762282395172368,-0.4915481857441802,-0.4544342561323671,-2.6174024619949408,0.31089770992146754,-2.2806602456891234,-1.763066105651734,0.14842431153478972,-1.1514768456224291,1.1293264013697588,2.9965085533773763,-0.16568151003340137,-3.2160023744947206,-5.864654703160584,0.4363032341767178,-0.6624570179239808,-2.349982140852903,0.65085551617561,1.7854708530385668,-2.526664992950749,0.3269757762123628,-1.018259944466979,-1.3202160283310087,1.6077561670438836,1.8759395149563662,-1.8267964976288817,-0.7087136692686284,1.186138868888611,0.2169167313637133,0.0049978349520884025,0.03071415225399841,-0.22039177137983515,0.28004296954707264,-0.032832652051663976,0.7839358044036092,0.9664242150231795,0.0375517236368444,0.2591561254111083,-0.483235249932511,0.14277661302025382,0.0950035824130848,0.07952196069898158,-3.2322428125221307,-0.675035059775725,-0.7922480284914171,-1.0642816672796078,-0.0018865608477143,-5.348866164081211
2757,-0.0018700327704467,0.0002420634920634,-0.0024265838926508,2.2735939328242605,-0.8748551413173552,-0.917188646306633,-0.957370848860901,0.5245108035847673,0.14789150019891584,-0.9427823553518021,0.5020242775571145,-0.9881070975754553,0.2027580131378403,3.5023582605752357,-0.48637303663999226,-1.6700667694969518,0.32049515923666605,2.5302620374862492,0.7998420012594881,0.3168159052740612,0.5469337346723616,-1.538355935728866,6.178505689639997,5.549188421415292,-0.5537872196530828,-0.5339717830320261,1.823067189146016,-0.5397232666301489,-1.9420356584974776,2.1240782818115083,-0.6301043389672518,0.6581965262064721,-0.19592973337964373,-2.1101979248067666,-0.1370810287289131,1.2403495636763926,-1.5207949258992275,0.3305626501725448,0.3881777938197486,-0.1554714557059443,-0.167758645952515,-0.19229027567547236,0.15414541032886914,-0.20494686398494277,-1.328842844837132,0.2558131194908401,0.7582835734553018,0.16590932592036245,1.724627089842097,0.0655952815159334,-0.12989625860654125,-0.4624990443168841,-0.5181740346663102,-0.7206274056110964,0.0796497910416245,-0.7514289191248205,-0.0136992176318418,4.365366004913676
2758,-0.0086647307231773,0.0002400793650793,-0.0092187421628417,0.009530311534117162,-1.0488308880921384,-0.5026234548594893,-0.14718645572617306,-0.08471067652182504,-0.2738909164618377,-0.4255496343303548,-0.07350117984844207,-1.3398575268820314,-0.3029890893095326,-1.285081802631858,0.21228596198855884,-1.5742191691002265,-2.56540861170839,0.6139842837660515,-0.5086695834326884,-0.830269069344931,2.2674301173884337,-0.39663264945968973,-1.3517666735231744,-2.281766824527413,2.572420794310531,-0.6871844407028153,-0.23321960384853502,0.43185819062684144,1.1535047175233746,-0.834613881772605,-0.45834480445909176,0.434794277762715,0.7165684992956316,0.16693964982142753,1.5939440856914704,-0.520261510194963,-0.8818229837802601,0.05140771127544053,-0.02696608147550169,0.320062808544199,0.14862668776939938,0.20792963730128025,0.16002671744953384,-0.2046307957400391,0.11778342827765918,1.1521912052660723,-0.6791825867067943,0.6118044426819662,-0.1129278738942818,-0.763118065121805,-0.013523042258692552,-0.17683218358934305,0.3506539473582077,-1.820388077818158,0.0991087106327173,-0.7357467368498024,-0.0083051347471242,-4.0232150751570455
2759,-0.000472477951066,0.000238492063492,-0.0010260132002542,-1.4093276108720962,-1.2074274738273307,-0.6305619630972911,0.6019310654713568,0.25481905669694516,0.39489220633897965,-0.18936983781372205,0.717227746769053,-0.44347067273596175,-0.7664735700030771,-2.126741190198885,-0.33441523937919126,-2.471048668248246,-0.06518828978462264,2.11339830502584,-0.7523874093575322,1.098309410261205,2.0276096527615457,-0.3440808130394046,-1.3749919547439629,-2.2440913570555447,-0.22816016688139668,-0.6872474338118154,-2.46537487629395,-0.39005610845683036,-1.2369651635818195,-0.08003975700044064,1.1179386217704717,-0.6565787299322418,-0.41201460966413805,-0.7886682612775178,-0.054729870030892955,-1.3354660495423833,-0.9271932230133877,1.470415385460748,0.27663692940756873,-0.2745777145530219,-0.13374058413170203,-0.5882952807019074,0.47080720600173587,0.17155552919869746,0.09233593297533485,0.5444900523399588,0.22238043385125378,-0.17272005131819776,0.7328115185080833,0.5956982165311284,-0.1863414492604512,-0.1682183764667464,-1.3275815284185326,-1.0689266534405883,-0.7975506050140404,-1.0623063547326452,0.0026155616452725,-1.9249161290385477
2760,0.0085086236115741,0.0002396825396825,0.0079544931242906,1.99287315411086,-0.842140036704386,-1.0274129260916731,-1.0394125164513486,0.7198943434259155,-0.00378691018292408,-0.9203043921365484,0.2821183692530071,-0.8881509089357338,0.1829807409361939,4.513281224881898,1.4828626722338976,-1.9672001651896431,-0.7409299560570597,0.859283785196445,-0.6570506847067225,-1.160141244482649,0.7967758057723549,-1.5401708940369179,4.930307015817797,4.660063976346753,0.43836538018572685,-0.33625943847158196,2.4840771010497638,0.06587138000881457,-0.9048261023857929,1.1631981697648819,-0.11922194657503465,1.7543376825550958,0.8584156199058908,-1.6034087640055488,0.7908302776178046,0.7778206739382922,-1.4077355635421185,0.42970156636078133,0.3872848548363711,-0.05809217685989627,-0.2807498555605693,-0.521766536601187,-0.05307219971591682,-0.1915468873328965,-0.771857190140246,0.5455292787372966,0.20481565329896384,0.343178439142046,0.8111809401430738,-0.4507452445940584,0.11501545265431277,0.939157674270346,-0.2984480089094169,-2.125842787334599,0.4667853525957925,-0.6163589862244148,-0.01700548532924,2.82993361956435
2761,0.032809924445953,0.0002373015873015,0.0322579764983521,-0.07951642952878082,-1.1698717059961152,-0.42028580323873643,0.3150286609356326,-0.03327088317238515,0.1620112787491983,-0.3908644412778515,0.6784950395785605,-0.9572028464348709,-0.6233129068201447,-3.4623179844556793,-1.8261222344008416,-1.7050548864124944,-1.8639208360353319,2.145021433921906,0.2062710277887043,0.29434959660099697,2.6493306478685317,0.044996177903580264,0.14351682450526534,-2.2574875739094518,1.5032858716415405,-0.670506431767791,-1.9573803975512476,-0.24038125807147218,1.4494814645503258,0.16983202866100044,0.07130229336428873,-1.4076935975144103,-0.26655920270842837,-0.5052923031586732,1.05097336789445,0.04231033372277064,-1.1536028835861105,0.4847464465449075,0.32974685602702947,0.0152797808777156,0.04478042588260749,0.24927883113247218,0.6239530238127431,0.10422607774263469,-0.6825386875125066,0.37903262465577636,0.3643612099378292,-0.22465847889480242,1.727658788916303,0.1471276576848202,-0.1921445873543517,0.57747275901417,-1.174296978865235,-0.949169353869646,-0.5158215599560569,-0.9580792705470136,0.0538516109335788,-3.959150882806113
2762,-0.0159978159218217,0.0002341269841269,-0.0165460733932321,0.05992915450877027,-1.042467633281435,-0.7087659284039146,-0.45683347023097454,0.8310301221849379,0.17832684552269254,0.32607992244268524,0.05188003338383072,-0.6060516454538848,-0.17622097792519228,1.7127037922982566,1.8351100025893408,-1.9506381463327003,-0.49323268192049885,1.0284740175778337,-1.579154126096547,0.44354882906132725,1.0599767331776324,-0.5827133839297325,-0.3038568928725365,-0.6370802694608354,0.8479184988015183,-0.33326425000808135,0.9857309060008369,1.2283875224677683,-0.6734706696645026,-1.5425547802914865,-0.6385136890224482,2.540444125059695,-0.7817871903673316,0.36205560677655474,0.5740142464445492,-1.310793530435791,-0.7190992319971393,0.42996646770392116,-0.10658858140557562,0.26963636852443623,0.04551497774344184,-0.30254890763127285,-0.02922925035693456,-0.2006996026512342,0.37240941818816253,1.1484775110386152,0.32390088886816965,0.7513789010398139,-0.7262598266100722,0.7539393168020905,0.007352566226491423,0.7004689859831217,-0.919352583470852,-10.292059215173897,-0.4519913104673851,-0.935508605825628,-0.0878578585210782,-0.9074237418043136
2763,-0.0137201915382732,0.0002341269841269,-0.0142690045652392,-4.13430131638079,-1.1609312277167165,-1.0721508417643744,0.39220262797797595,-0.8550750809239479,-0.3427309389832071,0.2763505469807671,0.2377307410253613,-1.1109526527954041,-0.01410496937363528,-7.0004498015303955,-2.163738368237801,-1.8715554630161082,-0.7014563922186454,2.395895941033269,1.1729648279992941,1.139912445035134,2.477345119385645,-1.4331110155694378,-2.7603562404671074,-2.2213449428963523,0.4371075765730234,-0.9483034476681975,-5.721497212527702,-0.3358559380824418,0.6391228231479621,-0.8375945527580531,0.7034076132612987,-1.8798418742992529,-0.8784610316728384,-0.3153435140488056,0.7657538568778905,-3.617152742766297,-0.0177389509056239,0.19405949114120702,-0.0595033185338069,0.941696348783306,0.0760275742758215,-0.12013008052176076,-0.14976572642103825,-0.2869757952779362,1.6413327025696653,1.3498893965250307,-0.9469786251007094,0.8708248684342417,-0.792931988186157,0.13637265149718786,0.02522920771579567,-0.11633539236115928,-0.061733818818076,-1.422819032577268,-1.1604013354353482,-1.1824136709482806,0.027666692998358,-1.995801700099045
2764,0.0023380864794204,0.0002349206349206,0.0017886782143592,-0.10506177031995678,-1.0868746891077636,-0.7152504520416086,-0.18824503581552102,0.39584616783241267,0.04103669719833633,-0.1265004634054279,0.40413401112948644,-0.9026205289030007,-0.25233114589835853,3.491455927264269,1.7865734667731137,-3.139321589831311,-0.12905509486017544,1.3330577633042529,-1.513510814153459,0.7867431837892406,-0.5626193489756882,-0.4332264636161726,2.0138214360808737,0.3492429982312852,-0.6141090994086025,0.007257554784147588,1.629958172109329,0.1792162843070692,0.2393948763887722,0.5697572121485968,-0.022979928364960014,0.6923063919656298,-1.0298902321072994,-1.2240614432117107,0.9042475765785096,-0.9671483043508718,-0.8897242622170854,0.6107194769705779,0.024694240720888203,0.12026525230948215,-0.15951714661106758,-0.6705028635642275,0.09642893383617597,-0.008858310852050412,0.11670471709017413,0.9923824313411177,-0.018493973328811072,0.5473616809643199,-0.40807890670341057,0.14086929989421437,-1.203567096794563,-0.5437586048706362,0.6104516429616194,-0.8041202735116814,-0.1320204104838731,-0.8485958950987551,0.0156575621932934,0.3087761341756545
2765,0.0347558536910866,0.0002341269841269,0.0342080327276127,0.1292910445773488,-1.1360825344024634,-0.5336855456905829,0.21272807076916395,0.5383426549376619,0.4663103256737049,-0.03583123421384887,0.7491756974610494,-0.21515342101847804,-0.558501608813107,-2.867650675106269,-2.0268149445979278,-1.6503243042755043,-1.246144601423094,1.6961253639383802,0.7142420221934382,1.5773431281454713,3.078147506277525,-0.8806805702196217,1.1509928776599276,-1.4183290675882527,0.42287321705734515,0.10886780229013941,-0.20689751766455394,0.4494000663666705,-0.3642503808509382,-0.8023795664235733,-0.2045500271995959,0.4936677482838754,-0.5695409623979344,-0.36839791869617106,0.5393853117347128,-0.9902579399172283,-0.7019592678390347,-0.1186073029221173,-0.13643205051748525,0.48872088011213616,0.24813294236187083,0.37654966781632765,0.21906845523466645,-0.1903056179988889,-0.06299922084571843,0.9024798626053904,0.42640730057570514,0.4213506514810326,0.14426170258917165,0.8612919482890146,0.2423385443485429,-0.10036601219155751,-1.0067772753379836,-0.9747665004792098,-0.6263697186197638,-1.004752215134078,-0.0673203136010572,-1.711606297277383
2766,-0.0042827773628249,0.0002337301587301,-0.0048307570564575,4.652987905590376,-0.7693707703960603,-0.8608671201834941,-1.4986390277063917,1.7503299587878245,0.4669781852561708,-0.3949714901206656,0.475033697192021,-0.09436999773257873,0.12663905063401776,6.2306171534270325,0.7350413305418247,-1.6905380628905247,-0.8334547320446307,0.8210565374274224,0.14420092336306695,-0.7165071538483583,1.3159549833133808,-1.0558370547847926,5.625989029849856,4.526397620858729,0.8208912975307592,-0.8301127787757566,4.2088156134041945,0.17847516098705474,0.5414500970527465,1.418726787676397,-1.7174972840064353,0.7692960090851081,1.022867282433306,-1.5516761384621534,0.0922005823270739,2.7313970501448335,-1.8500924784575628,-0.11294443283055774,0.4277379769321433,-0.19069604695626657,0.008579708963272209,0.43383388151728347,0.2926418866674495,-0.20293730342480176,-1.5403766990520216,0.5883628861959762,1.2328273380007335,0.4495552748062156,0.4620335421443905,0.48475911050192944,0.03185600410183191,-0.1601677659685826,3.504441943488711,-0.5671921001816324,0.7959091915740915,-0.5026593055644676,0.1006929385279804,2.703730250552514
2767,-0.0136976178032339,0.0002337301587301,-0.0142466689254379,-2.112393641179186,-1.1792023445528603,-0.7718892657350177,0.33010679922441605,-0.4218376472003251,-0.35300022373761836,-0.06450153918020568,0.006964539290712788,-1.751435215939015,-0.5961299036391868,-3.4001327948802094,0.38552357688601935,-0.974960412471528,-1.0822017929827108,2.3242950165185765,-1.3603468821599227,-1.2285612786961757,1.385570558288838,0.10496698398912781,-4.140901252486467,-1.6451156440867796,2.508457058997306,-2.09687944794535,-4.62397334976841,-0.3817785383619488,-0.6723515319672027,-0.48081805653802867,-0.5381321086207713,-1.0890078826201062,-0.24608176379850127,0.01711942803224036,-0.5735474742074529,-2.818885102281225,-0.41828146536898175,1.1042045631462167,-0.16171908197062332,0.15780234280724073,-0.12261481856840464,-1.0163685111004905,-0.2873809276022293,-0.30634942546632804,1.1232510009604033,1.149357685252136,-1.7651863643810273,0.41825560648713517,-0.7147819210407024,-1.3816545994947667,-0.017090332072100638,0.22417512979157894,-1.1070820589341672,-1.0449176063435484,-0.592046056179913,-0.9791966036730556,-0.0100704597526728,-4.640313890043676
2768,-0.012739035916937,0.0002154761904761,-0.0132864203724744,-2.157306874600006,-1.074775516545412,-0.5540300987675404,0.2583270844886298,-0.20813021633303694,0.10787627276972038,-0.26736078821957454,0.02871640475012669,-0.44726445298209916,-0.047743252093832005,-3.45820964420144,-2.1073026247302113,-2.119516528216501,-0.7791477154853136,1.910420360983409,0.9594362032716801,1.6972703144955807,2.708420140963929,-0.8861728639844668,0.017189192002270648,-3.415946916580265,-0.4093709950326241,0.6001026592573215,-0.9165747914128369,0.19623527394737206,-0.43882295738722854,-1.135433335537171,0.9661677765963178,0.27862678626570103,-1.0022261333996771,0.44934521935083693,2.2799022541198406,-1.9325787066440798,-0.361295306662054,-0.23118748716116813,-0.2923626077326848,0.7403586239277937,0.45889378038058143,0.7289221441119462,0.16332282044001362,-0.2652500252442453,0.3972208491179616,0.8688270711427657,-0.5631202474753902,0.05202217775020321,0.14080238711646406,-0.05205551687105919,1.279217213595194,-0.5746886572912142,-1.1171295251474973,-1.1405093471383188,-0.9357534592555918,-1.1067159075184874,-0.1223859736031582,-1.5325096998636378
2769,-0.0225866131987341,0.0002329365079365,-0.0231339579717318,3.005691412412413,-0.6586486820274124,-1.1492952239603584,-1.5177058071573941,0.9949640501930437,-0.07592872376191195,-0.8521604970578744,-0.06715787713026744,-0.6015299232382912,0.46369378525580124,6.358975233314312,2.1624864510426622,-2.1490000313908966,-0.6856153086933219,0.7058653307523594,-0.9113102969113432,-0.8204035302664717,0.32494872103610994,-1.2695870935647033,3.131256086550026,4.75128797093272,-0.2529028908609636,-2.6241086613324622,1.948448679357087,0.797289229697787,1.9141317783933236,0.2968181140898648,-0.8592732282325742,0.7282218519919176,0.5856427510576538,-1.9828922362194645,-0.6493979506470101,1.772404059931852,-1.6295757545746925,0.23568889577843813,0.3249954542516442,-0.18901076635159317,-0.05265366215780489,-0.04274278928532469,-0.05338264420867254,-0.3417796978426338,-1.3433970604103604,0.38238628123341206,0.8985916246499653,0.10969260520753531,0.892241290289063,-0.3314737600136319,-0.6777369286755253,0.2430975385532764,-1.9377964651868036,4.703886082588851,0.7424833224052891,-0.5312789287751631,0.1722044845931049,3.22353904106787
2770,0.0133619610418201,0.0002313492063492,0.0128149734116795,-2.7793574841647986,-0.8587394077606795,-1.388228699020462,0.9558468707567768,-0.5743461332503553,0.34868997798922274,-0.6325722299842582,0.6237770840981316,0.4911220533883053,-0.6773116189027761,-5.951189803874085,-2.1368007789897647,-1.4204571317952495,-1.1057389804615478,3.22564436464675,0.2303501047541333,0.2020275080520356,2.485659969080945,0.11344271961036419,0.404577849925171,-2.7300155532878128,1.4724417385787527,1.0283363452301815,-4.788090667674639,-1.8096180787800806,-3.5694249992251614,-0.36452218354161914,1.5042101432347454,-1.7854190384586195,-1.8577304027562356,2.0746801399004267,2.7160525297766283,-2.231124992050373,-0.1911748982430058,-0.3450563257582692,-0.7135848444741506,0.6997114344524066,0.608015953031399,0.8572156307412624,0.3528119781548598,-0.1837629574065534,0.2717868429618246,0.3587125918449756,0.5478443659096407,-0.5444877681095653,0.7126726746518701,0.4037814850526412,0.06266742624415961,0.1261273909578196,-1.8741118290090064,-1.7856217437609487,-1.8606475550022683,-1.4450958256542357,-0.1317490822697848,-4.697200761026783
2771,-0.0203678755138041,0.000229365079365,-0.0209117282233098,0.05848274744658774,-1.4066014366963517,0.14484579506822529,-1.0356425899728068,1.1671390439469207,0.09941114656307734,0.7921971890166523,-0.4705165673680914,-1.7668207849849566,0.3696978047674187,2.6664643886974657,1.917248331792216,-1.9964668727248651,-0.9501859388407489,-0.4622262893248308,-1.3979021373945402,0.6729293869280747,1.23296288099947,-0.7895333153569705,-2.1161819434250533,-1.438832632959117,1.0374906314890093,-0.6315496619954437,4.747426788146711,2.683696248033201,3.212458898359487,-0.677944138746248,-1.5115311608505548,3.4346331948588995,0.9498624008428019,-2.4642473237968074,-0.6188339581842179,-1.013262493710627,-1.3995595373990066,3.3119099647728505,0.6834640926548666,-1.3503448899359198,-0.4810788185438076,-1.7083975780858998,0.19372875529677225,0.002043422253662093,0.4805630152817514,1.3811108512550665,-1.100839802672879,0.6400338310206711,-0.3815803097720163,-0.5874229215679768,0.12404987253349513,-0.7828213021303756,-6.062783079314816,0.8720377219194064,1.0711817602026494,-0.4205869458636999,0.0679044201655488,-1.2284895575266714
2772,-0.0289626782789121,0.0002281746031746,-0.0295061341630209,0.23497411133866758,-0.8181627071115551,-1.1892997838615704,0.25859247275462954,-0.15292406966924194,-0.15552942203242937,-1.1049836747122423,0.817701208205248,-0.24667145941729632,-0.3782716834722511,-2.2917223466078958,-1.7130312031854655,-1.620396098503352,-0.3041454878928521,3.9840795577998582,0.6410906200892804,0.982653585967865,2.250401852751565,-0.7469559038117971,2.815062969579321,0.7317829348545524,-0.5103294425621946,-0.6320809601396045,-2.2916461910370445,-1.5347702883169356,-1.161975653735431,1.433999157098055,-0.5123658609826582,-1.9867310518504382,-0.37208773147752566,-0.4591015280159754,-0.0953832259240717,-0.5929029156506155,-0.57317562298495,-1.1440527922878474,-0.555238796299235,0.9018420005024872,0.5929221195862237,1.076205886926023,-0.03695409753352171,-0.49545534116793716,-0.9933143343975546,0.459931235376587,0.8877390836296505,-0.16357274807168107,1.2446251210840615,0.5563416643686642,-0.07688016616672312,0.34307948478617073,-0.8060117931350494,-0.9208651352360894,-0.478999243123671,-0.9686863774118852,-0.0385718961043467,0.5875239172971622
2773,0.0069306930198176,0.000225,0.006393705389677,-2.368766227701191,-1.1371175711872996,-0.8112149789404113,0.2160236901560233,-0.5928635853728285,-0.3632999846373758,-0.5511968689169723,0.1484667473679953,-1.403420982385246,-0.10918376369338645,0.3769541700749108,1.1146483860790057,-2.758315526163338,-1.5679798961359723,0.2697004964142748,-1.1041579979686842,-1.2248096965588289,0.14733230230037847,-0.18181647120486075,-1.312919179309368,-1.3228116589087955,1.1683335026323423,0.005417619509045241,-2.877116400324704,-0.47125277809149363,-0.36121948758211053,0.03162756637566215,0.6139917339261222,-0.7930808669623929,-0.9833219909324883,0.2736026288216522,0.7610021522576842,-1.4606010553448365,-0.9848079762226288,2.1010954051331896,0.17077592274010167,-0.6794341479426373,-0.16612658767109253,-0.9589876354240877,0.28138547121275936,0.0038500014240425884,0.2647289797235141,0.7389331053940511,0.09002697593146103,-0.006538274494759355,0.4486246116173181,0.045477088954177375,0.10784656314052417,0.01967855853460508,-0.7646616576216376,-0.8072167230809468,-0.4060914326181997,-0.9468582782011516,0.0067980086191372,-2.3136911209219373
2774,0.0299901670860598,0.0002071428571428,0.0294660365987764,4.8742593237276495,-0.7964763531730171,-0.7275057639430521,-1.289813013379148,1.3579717708958199,0.23125082401383493,-0.8408540717530546,0.6239902431809584,-0.36498454290930166,0.06661418108764042,7.009503941223411,0.24730890551630322,-1.6960221708808678,-1.8356695301306112,0.28851286007241117,-0.002123011518323304,-0.9191998350013694,2.4888485180278104,-1.0357697970521582,6.6877268787023345,3.1535028037386077,0.04089556265671886,-0.04472148885562827,7.684585313547869,0.6680373373826227,-0.33255644925903083,1.655698624409387,-0.2965852596310684,2.942277578011843,2.045741891723193,-3.362373898138042,0.7985174562474611,3.684851021437989,-2.291332859749688,0.8978132084719441,0.40283347970754724,-1.0469245605238855,-0.07748017850469772,-0.05682910334211419,0.43545404243177765,-0.14643464948821674,-2.629730843814373,0.07927839486721304,2.1831002258596546,-0.3906677400198541,2.207959353045695,1.032609745535969,0.07461396711593418,-0.1832693905654568,0.8382809196747834,-9.993384320592025,0.962570248880552,-0.4570983847037193,0.056590608985992,2.1179883387084155
2775,0.0107402387823801,0.0002031746031746,0.0102240448030331,-7.942878558194604,-1.0184193478054984,-1.6344620728204389,0.6831671104754748,-2.2084583772885042,-0.5280906590164763,0.21660554270465002,-0.17988744642825935,-1.3066356471685763,0.5394120184137319,-13.465598625525619,-3.278228607046541,-1.012800221775926,-0.48094476335698366,3.9358552294535913,0.35434668643849565,0.888561868949671,1.7484424454981953,0.42550490739952596,-8.284981824530595,-5.042816679022843,2.9550094368502293,-1.230505194044762,-10.671435153921967,-0.22945364964086054,0.27370027163197835,-2.6918021964656704,0.9131875523426175,-1.452426345379475,-1.2717532085918422,0.8174037489863654,0.9902695305275293,-6.96601536531911,0.9373690113878248,0.7015418955331383,-0.5052810235193128,1.2412470650086214,0.29850156295939867,-0.22438638584878282,-0.0030758876730561818,-0.10044731913241127,3.1035277690209875,1.6176045427204464,-2.610023006404087,0.36988720511003076,-0.8902683987887678,-0.3875946539392913,-0.19166672033548796,0.03518849652099023,-2.624355363036728,-2.3898277279208253,-2.4694786022041813,-1.7229270592692283,-0.149204370511674,-5.71684730318469
2776,0.0073195721123731,0.0002218253968253,0.0067836559108039,7.921844905485606,-0.7850382255354749,-0.2631191691381496,-1.655586714959275,2.5979539218350167,0.5289382378884132,-0.8289972860783251,0.40348165357782784,-0.13726722972831457,-0.3556011484104873,14.990412271058029,3.5372418661571423,-3.70262886831638,-1.6663680924305342,-1.1789089762359648,-1.1272234302454094,-0.36932008503316666,0.39596225958617154,-1.378255204180222,8.686602737455205,4.559917726921286,-2.4076806223010716,-1.0735912265084235,10.479106989607297,0.19826367452866864,-2.5534518425884576,2.499795410817352,-0.9636690756188054,2.088256413331402,0.6109709077974412,-1.369873342621815,-0.26814463043075953,5.911595580389245,-2.9279891839298746,0.7030086268875025,0.5950379211226773,-1.3448369181288633,-0.1817971719289864,-0.039719938170266984,0.35870817004855116,-0.24208645750992175,-3.565654532730555,-0.14386068721870776,2.376633553177999,-0.4203563341036162,2.2619177537435076,0.4972252586492745,0.32885330519610945,0.45260710356289086,3.126224300249082,-2.4843111204023893,1.9901532863806528,-0.0643702201052025,0.1645111110285667,4.247591254815501
